4	8549	342
4	8608	243
4	8607	100
4	8610	90
4	8609	506
4	8612	257
4	8611	301
4	8604	469
4	8603	294
4	8606	273
4	8605	186
4	8618	280
4	8617	107
4	8616	563
4	8622	141
4	8621	148
4	8620	200
4	8619	1216
4	8615	796
4	8614	511
4	8613	238
4	8631	178
4	8629	237
4	8633	332
4	8632	1174
4	8626	174
4	8625	1113
4	8628	74
4	8627	315
4	8624	137
4	8623	46
4	8634	582
4	8648	547
4	8647	319
4	8646	318
4	8645	127
4	8644	484
4	8643	197
4	8642	354
4	8641	200
4	8639	108
4	8650	141
4	8649	207
4	8651	456
4	8653	299
4	8654	288
4	8655	151
4	8656	99
4	8657	194
4	8658	46
4	8659	396
4	8662	301
4	8661	598
4	8660	823
4	8665	263
4	8666	105
4	8663	178
4	8664	723
4	8668	122
4	8669	420
4	8667	415
4	8671	126
4	8670	213
4	8673	54
4	8672	236
4	8676	129
4	8677	310
4	8678	377
4	8679	128
4	8674	182
4	8675	66
4	8684	236
4	8683	117
4	8682	295
4	8681	108
4	8680	149
4	8690	235
4	8691	339
4	8687	282
4	8688	156
4	8685	191
4	8706	193
4	8707	111
4	8710	243
4	8711	156
4	8708	348
4	8709	65
4	8702	159
4	8701	253
4	8700	63
4	8699	50
4	9528	47
4	9530	50
4	9533	261
4	9535	70
4	9524	88
4	9525	34
4	9526	82
4	9527	80
4	9522	95
4	9523	85
4	9496	87
4	9507	62
4	9509	58
4	9503	71
4	9505	96
4	9491	91
4	9492	33
4	9489	43
4	9490	135
4	9493	73
4	9465	77
4	9468	79
4	9470	89
4	9472	164
4	9474	169
4	9475	395
4	9456	142
4	9457	97
4	9458	62
4	9459	116
4	9626	87
4	9628	111
4	9627	132
4	9630	121
4	9629	119
4	9632	236
4	9631	107
4	9634	103
4	9633	170
4	9635	64
4	9639	95
4	9638	40
4	9637	94
4	9636	75
4	9643	181
4	9642	76
4	9641	418
4	9640	142
4	9645	163
4	9644	211
4	9606	66
4	9612	140
4	9611	62
4	9614	158
4	9613	73
4	9608	126
4	9607	119
4	9610	314
4	9609	179
4	9615	64
4	9616	168
4	9617	404
4	9625	68
4	9624	75
4	9623	81
4	9622	507
4	9621	24
4	9620	73
4	9619	25
4	9618	136
4	9648	45
4	9650	23
4	9649	23
4	9651	24
4	9652	30
4	9653	24
4	9654	24
4	9655	24
4	9656	24
4	9657	24
4	9661	27
4	9660	92
4	9659	28
4	9658	142
4	9665	24
4	9666	24
4	9662	29
4	9664	23
4	9667	79
4	9668	115
4	9646	90
5	5917	100
5	5916	62
5	5902	97
5	5900	96
5	5898	98
5	5896	86
5	5909	80
5	5907	116
5	5905	113
5	5837	103
5	5836	95
5	5839	64
5	5838	163
5	5832	53
5	5831	44
5	5834	108
5	5833	79
5	5830	157
5	5829	58
5	5859	90
5	5857	74
5	5855	79
5	5853	85
5	5851	64
5	5849	162
5	5847	144
5	5845	181
5	5843	163
5	5842	133
5	5987	236
5	5988	185
5	5992	24
5	5994	183
5	5989	73
5	5990	65
5	5998	246
5	5999	35
5	5996	80
5	5997	130
5	6010	58
5	6011	161
5	6012	181
5	6013	178
5	6014	55
5	6015	93
5	6016	282
5	6017	373
5	6018	72
5	6019	139
5	5944	101
5	5945	63
5	5942	54
5	5943	683
5	5940	88
5	5941	193
5	5938	209
5	5939	299
5	5947	75
5	5948	247
5	5957	205
5	5963	142
5	5964	64
5	5965	214
5	5966	77
5	5959	76
5	5960	231
5	5961	212
5	5962	264
5	5969	103
5	6078	210
5	6080	167
5	6108	268
5	6106	168
5	6105	62
5	6104	24
5	6115	24
5	6113	25
5	6111	73
5	6109	70
5	6122	69
5	6124	89
5	6126	93
5	6142	109
5	6141	606
5	6144	274
5	6143	160
5	6146	381
5	6145	114
5	6147	104
5	6024	501
5	6026	247
5	6020	319
5	6022	464
5	6051	99
5	6050	303
5	6049	293
5	6048	207
5	6047	279
5	6045	72
5	6425	588
5	6426	143
5	6423	47
5	6424	153
5	6421	104
5	6422	153
5	6419	179
5	6420	1352
5	6417	809
5	6418	296
5	6427	849
5	6429	264
5	6428	175
5	6431	235
5	6430	349
5	6433	985
5	6432	174
5	6435	1153
5	6434	53
5	6436	641
5	6440	125
5	6439	459
5	6438	583
5	6437	538
5	6444	481
5	6443	346
5	6442	126
5	6441	640
5	6446	199
5	6445	356
5	6461	113
5	6458	151
5	6457	203
5	6460	131
5	6459	705
5	6464	350
5	6463	110
5	6466	107
5	6465	199
5	6462	102
5	6476	291
5	6475	448
5	6474	270
5	6473	287
5	6472	70
5	6471	161
5	6480	424
5	6479	419
5	6478	118
5	6477	221
5	6495	211
5	6493	174
5	6494	76
5	6498	87
5	6500	252
5	6496	417
5	6497	123
5	6491	104
5	6492	179
5	6490	256
5	6511	149
5	6512	288
5	6513	244
5	6514	153
5	6515	148
5	6517	235
5	6519	133
5	6520	81
5	6509	55
5	6510	59
5	6522	178
5	6540	48
5	6541	59
5	6538	99
5	6539	61
5	6534	123
5	6536	116
5	6530	93
5	6532	102
5	6529	117
5	6543	201
5	6542	60
5	6548	134
5	6549	98
5	6550	96
5	6551	39
5	6544	88
5	6545	60
5	6546	88
5	6547	106
5	6554	105
5	6552	53
5	6553	67
5	6558	97
5	6557	103
5	6556	303
5	6555	490
5	6561	82
5	6560	131
5	6559	74
5	10534	104
5	10541	170
5	10540	110
5	10539	65
5	10538	105
5	10545	56
5	10544	34
5	10543	100
5	10542	62
5	10506	97
5	10508	96
5	10507	98
5	10514	86
5	10513	80
5	10516	116
5	10515	113
5	10510	103
5	10509	95
5	10512	64
5	10511	163
5	10498	53
5	10497	44
5	10496	108
5	10505	79
5	10504	157
5	10503	58
5	10502	90
5	10501	74
6	9840	606
6	9843	274
6	9846	160
6	10127	383
6	10128	114
6	10125	104
6	10126	501
6	10123	247
6	10124	319
6	10118	464
6	10115	99
6	10113	303
6	10111	293
6	10109	207
6	10072	279
6	10073	72
6	10074	588
6	10075	143
6	10070	47
6	10069	153
6	10067	104
6	10059	153
6	10057	179
6	10063	1352
6	10061	809
6	10036	296
6	10037	849
6	10034	264
6	10035	175
6	10022	235
6	10019	349
6	10016	985
6	10033	174
6	10031	1153
6	10029	53
6	10027	641
6	9987	125
6	9988	459
6	9989	583
6	9972	538
6	9969	481
6	9978	346
6	9975	126
6	9982	640
6	9980	199
6	9986	356
6	9984	113
6	11164	151
6	11162	203
6	11175	131
6	11177	705
6	11179	350
6	11181	110
6	11183	107
6	11185	199
6	11187	102
6	11188	291
6	11190	448
6	11191	270
6	11197	287
6	11199	70
6	11207	161
6	11209	424
6	11203	419
6	11205	118
6	11213	221
6	11215	211
6	11210	174
6	11211	76
6	11228	87
6	11230	252
6	11231	417
6	11240	123
6	11242	104
6	11244	179
6	11246	256
6	11233	149
6	11235	288
6	11237	244
6	11268	153
6	11269	148
6	11265	235
6	11267	133
6	11283	81
6	11285	55
6	11278	59
6	11280	178
6	11274	83
6	11276	59
6	11313	45
6	11315	61
6	11314	123
6	11317	116
6	11316	93
6	11308	102
6	11306	117
6	11310	201
6	11309	60
6	11311	134
6	10575	87
6	10576	96
6	10578	39
6	10666	88
6	10665	60
6	10664	88
6	10663	106
6	10669	105
6	10668	53
6	10667	67
6	10659	97
6	10661	103
6	10655	303
6	10657	490
6	10633	82
6	10632	131
6	10635	74
6	10634	104
6	10637	170
6	10636	110
6	10624	65
6	10625	105
6	10627	56
6	10629	34
6	10631	100
6	10718	62
6	10719	97
6	10716	96
6	10717	98
6	10715	86
6	10703	80
6	10702	116
6	10701	113
6	10700	103
6	10699	95
6	10698	64
6	10694	163
6	10695	53
6	10696	44
6	10697	108
6	10680	79
6	10682	157
6	10681	58
6	10677	90
6	10676	60
6	10679	79
6	10678	162
6	10784	136
6	10785	144
6	10783	64
6	10750	162
6	10748	144
6	10746	181
6	10744	163
6	10754	133
6	10753	236
6	10752	185
6	10751	24
6	10740	183
6	10741	73
6	10729	65
6	10721	246
6	10720	35
6	10723	80
6	10722	130
6	10725	58
6	10724	161
6	10727	181
6	10726	178
6	5925	55
6	5919	92
6	5918	282
6	5899	373
6	5897	72
6	5903	139
6	5901	101
6	5906	63
6	5904	54
6	5910	683
6	5908	88
6	5894	193
6	5892	209
6	5891	299
6	5883	75
6	5882	247
6	5881	205
6	5880	142
6	5886	64
6	5885	214
6	5884	77
6	5854	76
6	5852	231
6	5858	212
6	5856	264
6	5846	103
6	5844	210
6	5850	167
6	5848	268
6	5841	168
6	5840	62
6	5616	24
6	5617	24
6	5744	25
6	5745	73
6	5742	70
6	5743	69
6	5740	89
6	5741	93
6	5739	109
7	3478	81
7	3483	176
7	3497	107
7	3500	140
7	3490	599
7	3494	157
7	3469	263
7	3471	94
7	3465	71
7	3527	183
7	3530	122
7	3533	237
7	3537	296
7	3540	444
7	3542	79
7	3546	298
7	3550	56
7	3516	197
7	3518	89
7	3560	72
7	3410	123
7	3413	147
7	3404	89
7	3407	104
7	3399	204
7	3402	218
7	3394	70
7	3397	203
7	3392	64
7	3417	54
7	3415	193
7	3434	137
7	3437	114
7	3440	39
7	3443	90
7	3425	75
7	3427	138
7	3429	216
7	3431	87
7	3446	125
7	3454	46
7	3451	68
7	3307	38
7	3306	85
7	3305	61
7	3304	90
7	3316	114
7	3313	82
7	3310	68
7	3342	92
7	3344	122
7	3338	59
7	3340	55
7	3347	133
7	3345	60
7	3352	147
7	3350	74
7	3358	67
7	3354	62
7	3380	46
7	3382	63
7	3384	117
7	3386	62
7	3388	168
7	3235	56
7	3233	67
7	3230	60
7	3227	110
7	3224	57
7	3255	85
7	3257	56
7	3250	58
7	3253	80
7	3247	104
7	3249	44
7	3271	58
7	3268	118
7	3277	62
7	3274	73
7	3298	44
7	3300	89
7	3302	92
7	3287	94
7	3290	115
7	3293	59
7	3295	114
7	3616	86
7	3618	293
7	3619	121
7	3598	52
7	3597	57
7	3600	100
7	3599	73
7	3603	72
7	3602	163
7	3605	107
7	3604	32
7	3629	206
7	3631	75
7	15567	218
7	15568	54
7	15564	77
7	15566	141
7	15562	75
7	15563	106
7	15571	34
7	15572	311
7	15569	89
7	15570	58
7	15597	131
7	15598	127
7	15599	84
7	15591	70
7	15593	60
7	15595	151
7	15596	112
7	15600	75
7	15601	68
7	15602	89
7	15176	114
7	15175	137
7	15178	75
7	15177	73
7	15172	55
7	15171	52
7	15174	62
7	15173	80
7	15170	89
7	15169	111
7	15158	66
7	15157	75
7	15156	712
7	15155	38
7	15154	330
7	15153	176
7	15152	64
7	15151	54
7	15150	89
7	15149	364
7	15127	141
7	15129	400
7	15120	73
7	15119	57
7	15122	161
7	15121	69
7	15124	117
7	15123	281
7	15126	160
7	15125	74
7	15103	249
7	15104	100
7	15106	78
7	15095	103
7	15094	67
7	15093	150
7	15092	83
7	15098	73
7	15097	93
7	15096	120
7	15075	90
7	15076	83
7	15072	185
7	15074	61
7	15059	316
7	15060	232
7	15061	293
7	15062	60
7	15057	228
7	15058	104
7	15056	52
7	15053	254
7	15052	241
7	15055	135
7	15054	112
7	15040	63
7	15041	130
7	15038	103
7	15039	416
7	15037	323
7	15034	159
7	15033	100
7	15032	53
7	15031	212
7	15030	401
7	15029	124
7	15012	435
7	15014	61
7	15015	157
7	15016	86
7	15002	58
7	15007	68
7	15006	77
7	15009	100
7	15008	95
7	15011	119
7	15010	83
7	14983	86
7	14984	85
7	14982	1134
7	16355	271
7	16359	45
7	16361	130
7	16356	62
7	16357	56
7	16349	63
7	16351	105
7	16345	101
7	16347	253
7	16354	73
7	16393	163
7	16394	90
7	16395	95
7	16397	154
7	16399	369
7	16402	136
7	16385	71
7	16387	774
7	16389	181
7	16391	68
7	16437	142
7	16435	100
7	16436	86
7	16433	278
7	16434	357
7	16431	200
7	16432	550
7	16429	273
7	16430	189
7	16426	74
7	16450	54
7	16451	489
7	16452	568
7	16453	276
7	16445	590
7	16447	65
7	16448	1121
7	16449	832
7	16443	343
7	16444	183
7	16457	176
7	15832	259
7	15830	64
7	15834	172
7	15833	892
7	15827	2020
7	15826	756
7	15829	1292
7	15828	225
7	15836	143
7	15822	223
7	15823	205
7	15813	108
7	15812	149
7	15811	93
7	15810	676
7	15809	143
7	15808	570
7	15807	228
7	15806	211
7	15802	262
7	15800	291
7	15801	77
7	15862	480
7	15861	305
7	15865	272
7	15863	81
7	15867	576
7	15866	96
7	15868	124
7	15858	78
7	15859	107
7	15860	121
8	10816	93
8	10815	171
8	10818	83
8	10817	140
8	10820	600
8	10819	286
8	10822	174
8	10821	47
8	10814	227
8	10823	105
8	10824	230
8	10790	319
8	10789	480
8	10788	81
8	10787	297
8	10798	207
8	10796	87
8	10794	163
8	10792	261
8	10807	63
8	10803	87
8	10804	78
8	10967	139
8	10969	152
8	10972	80
8	10975	330
8	10957	90
8	10960	348
8	10963	101
8	10991	85
8	10990	130
8	10994	62
8	10992	127
8	10928	103
8	10932	144
8	10923	75
8	10926	96
8	10917	105
8	10920	73
8	10951	55
8	10950	83
8	10949	70
8	10948	94
8	10946	87
8	10869	81
8	10871	44
8	10874	205
8	10877	73
8	10880	147
8	10906	62
8	10905	139
8	10908	113
8	10907	83
8	10910	72
8	10909	133
8	10834	113
8	10836	61
8	10828	192
8	10831	115
8	10861	127
8	10860	113
8	10859	61
8	10867	59
8	10866	75
8	10865	141
8	10864	143
8	11077	61
8	11075	134
8	11073	114
8	11063	45
8	11064	318
8	11061	249
8	11062	65
8	11067	359
8	11068	130
8	11065	678
8	11066	73
8	11101	60
8	11098	61
8	11093	129
8	11082	82
8	11083	170
8	11084	65
8	11086	80
8	11088	139
8	11089	81
8	11090	72
8	11091	227
8	11038	251
8	11008	730
8	11009	39
8	11006	338
8	11007	177
8	11003	60
8	11004	57
8	11001	108
8	11002	365
8	10999	81
8	11000	567
8	10159	247
8	10158	89
8	10161	69
8	10160	265
8	10155	82
8	10154	108
8	10157	61
8	10156	210
8	10163	186
8	10162	89
8	10164	161
8	10149	239
8	10148	285
8	10146	51
8	10145	121
8	10143	186
8	10141	238
8	10140	143
8	10139	66
8	10150	145
8	10151	92
8	10153	158
8	10177	124
8	10176	131
8	10179	204
8	10178	58
8	10181	82
8	10180	110
8	10183	59
8	10182	171
8	10184	93
8	10185	79
8	10186	85
8	10168	66
8	10167	75
8	10166	245
8	10165	127
8	10171	412
8	10170	97
8	10169	317
8	10174	160
8	10175	80
8	10172	58
8	10173	410
8	10223	124
8	10224	130
8	10226	476
8	10228	85
8	10218	102
8	10220	131
8	10233	868
8	10230	59
8	10229	99
8	10232	253
8	10231	70
8	10200	258
8	10201	65
8	10198	215
8	10199	83
8	10195	372
8	10207	582
8	10206	190
8	10205	68
8	10204	129
8	10203	114
8	10202	211
8	10268	94
8	10269	47
8	10270	49
8	10271	360
8	10276	199
8	10278	634
8	10277	359
8	10280	490
8	10279	57
8	10282	555
8	10281	592
8	10240	91
8	10241	63
8	10238	1102
8	10245	341
8	10244	344
8	10243	248
8	10242	176
8	10249	286
8	10248	161
8	10247	60
8	10246	171
8	10300	897
8	10299	1288
8	10290	226
8	10293	705
8	10294	683
8	10291	755
8	10292	1300
8	10297	193
8	10298	140
8	10295	243
8	10296	277
8	10301	182
8	8908	234
8	8900	143
8	8903	569
8	8916	88
8	8918	230
8	8911	210
8	8914	262
8	8926	293
8	8929	70
8	8921	483
8	8829	322
8	8833	266
8	8837	57
8	8841	559
8	8843	24
8	8847	25
8	8850	29
8	8851	25
8	8854	29
8	8858	25
8	8895	25
8	9603	24
8	9602	30
8	9605	25
8	9604	25
8	9597	24
8	9595	24
8	9601	24
8	9599	24
8	9589	174
8	9562	24
8	9563	30
8	9561	148
8	9560	25
8	9559	24
8	9558	93
8	9557	65
8	9556	78
8	9555	63
8	9554	118
9	7085	100
9	7087	62
9	7083	97
9	7084	96
9	7097	98
9	7094	86
9	7092	80
9	7090	116
9	7103	113
9	7105	103
9	7106	95
9	7107	64
9	7108	163
9	7109	53
9	7110	44
9	7116	108
9	7114	79
9	7119	157
9	7118	58
9	9221	90
9	9224	74
9	9227	79
9	9231	85
9	9234	64
9	9237	162
9	9239	144
9	9269	181
9	9267	163
9	9272	133
9	9288	236
9	9290	185
9	9283	24
9	9285	183
9	9298	73
9	9301	65
9	9293	246
9	9295	35
9	9336	80
9	9334	130
9	9120	58
9	9102	161
9	9104	181
9	9106	178
9	9108	55
9	9090	93
9	9093	282
9	9097	373
9	9100	72
9	9150	139
9	9181	101
9	9184	63
9	9176	54
9	9179	683
9	9170	88
9	9173	193
9	9163	209
9	9167	299
9	9157	75
9	9160	247
9	8964	205
9	8969	142
9	8967	64
9	8976	214
9	8972	77
9	8982	76
9	8979	231
9	8988	212
9	8985	264
9	8993	103
9	9033	210
9	9031	167
9	9029	268
9	9027	168
9	9047	62
9	9042	24
9	9039	24
9	9036	25
9	9057	73
9	9054	70
9	8849	69
9	8830	89
9	8826	93
9	8838	109
9	8834	606
9	8866	274
9	8862	160
9	8874	381
9	8870	114
9	8856	104
9	8913	501
9	8910	247
9	8906	319
9	8904	464
9	8901	99
9	8898	303
9	8941	293
9	8938	207
9	8935	279
9	8931	72
9	9782	588
9	9781	143
9	9780	47
9	9778	153
9	9749	104
9	9751	153
9	9747	179
9	9748	1352
9	9743	809
9	9745	296
9	9740	849
9	9737	264
9	9736	175
9	9739	235
9	9738	349
9	9715	985
9	9716	174
9	9717	1153
9	9718	53
9	9711	641
9	9704	125
9	9703	459
9	9710	583
9	9708	538
9	9707	481
9	9706	346
9	9691	126
9	9692	640
9	9689	199
9	9690	356
9	9682	113
9	9684	151
9	9683	203
9	9686	131
9	9685	705
9	9688	350
9	9687	110
9	9669	107
9	9670	199
9	9671	102
9	8227	291
9	8229	448
9	8231	270
9	8233	287
9	8236	70
9	8238	161
9	8241	424
9	8243	419
9	8247	118
9	8245	221
9	8270	211
9	8282	174
9	8284	76
9	8277	87
9	8279	252
9	8290	417
9	8292	123
9	8286	104
9	8288	179
9	8296	256
9	8319	149
9	8322	288
9	8340	244
9	8342	153
9	8344	148
9	8347	235
9	8332	133
9	8334	81
9	8336	55
9	8338	59
9	8375	178
9	8367	83
9	8370	59
9	8399	99
9	8401	61
9	8393	123
9	8396	116
9	8389	93
9	8391	102
9	8386	117
9	8031	201
9	8029	60
9	8035	134
9	8033	98
9	8005	96
9	8001	39
9	8013	88
9	8009	60
9	8019	88
9	8016	106
9	8089	105
9	8099	53
9	8097	67
9	8095	97
9	8093	103
9	8072	303
9	8068	490
9	8065	82
9	8061	131
